10,0:00:29,0.17071029543876648,0.0,0.18431396782398224,-0.07168067246675491,1.3783820867538452,0.077105812728405,0.3238362669944763,21.37755832643195,22.20360331117452,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
20,0:00:57,0.32428592443466187,0.0,0.15403054654598236,-0.17900866270065308,0.7887183427810669,0.19095590710639954,0.21073348820209503,22.38302928559939,23.108440016582687,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
30,0:01:26,0.25601428747177124,0.0,0.13744580745697021,-0.26157185435295105,0.7382282614707947,0.2734206020832062,0.2066805362701416,23.558437978779494,24.166091947189145,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
40,0:01:54,0.17322173714637756,0.0,0.0736747607588768,-0.33334922790527344,0.6960931420326233,0.33904173970222473,0.23095226287841797,21.79449471770337,22.293496809607955,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
50,0:02:23,0.1526176631450653,0.0,0.0341743528842926,-0.4091479182243347,0.568587601184845,0.41801419854164124,0.16500261425971985,21.748563170931547,22.22611077089287,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
60,0:02:52,0.2661772668361664,0.0,-0.0197975542396307,-0.48010826110839844,0.5596834421157837,0.48618143796920776,0.1434451937675476,21.563858652847824,22.06807649071391,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
70,0:03:20,0.28010961413383484,0.0,-0.20734310150146484,-0.5525016784667969,0.4386429488658905,0.5618258714675903,0.1395626664161682,22.44994432064365,23.173260452512935,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
80,0:03:49,0.11076632142066956,0.0,-0.3599292039871216,-0.578931450843811,0.44676560163497925,0.6187315583229065,0.12383754551410675,20.92844953645635,21.72556098240043,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
90,0:04:17,0.19471445679664612,0.0,-0.3659363389015198,-0.6646081209182739,0.584662139415741,0.6570641994476318,0.12188715487718582,21.494185260204677,21.863211109075447,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
100,0:04:46,0.2846192717552185,0.0,-0.4980672001838684,-0.6985516548156738,0.30369922518730164,0.690638542175293,0.12305578589439392,22.24859546128699,22.627416997969522,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
110,0:05:15,0.23432719707489014,0.0,-0.6930797100067139,-0.7668918967247009,0.20969706773757935,0.7898462414741516,0.10621312260627747,22.22611077089287,23.15167380558045,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
120,0:05:44,0.11803143471479416,0.0,-0.8541316390037537,-0.7791613340377808,0.11446091532707214,0.785478949546814,0.09118416905403137,21.283796653792763,21.77154105707724,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
130,0:06:12,0.1926855444908142,0.0,-0.7966690063476562,-0.8221485614776611,0.16521361470222473,0.8165385723114014,0.10199874639511108,23.895606290697042,24.351591323771842,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
140,0:06:41,0.14499035477638245,0.0,-0.8066842555999756,-0.8566807508468628,0.092516228556633,0.8510619401931763,0.06937888264656067,22.11334438749598,22.538855339169288,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
150,0:07:10,0.22043761610984802,0.0,-0.9781036376953125,-0.9012455940246582,0.0663948655128479,0.9145492911338806,0.07095792889595032,21.587033144922902,21.95449840010015,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
160,0:07:39,0.15198075771331787,0.0,-0.9710853695869446,-0.9591813087463379,0.07512594014406204,0.9664598107337952,0.07367634773254395,20.663978319771825,21.236760581595302,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
170,0:08:07,0.29466602206230164,0.0,-1.1873478889465332,-1.0015580654144287,0.03840888291597366,0.9817065000534058,0.09228312969207764,21.633307652783937,22.315913604421397,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
180,0:08:36,0.34695014357566833,0.0,-1.314979076385498,-1.0379507541656494,0.029703039675951004,1.0443137884140015,0.10582341253757477,21.071307505705477,21.540659228538015,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
190,0:09:04,0.1681283861398697,0.0,-1.3554713726043701,-1.0620203018188477,0.030716191977262497,1.0676472187042236,0.04907159507274628,22.561028345356956,23.08679276123039,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
200,0:09:33,0.2838928699493408,0.0,-1.177527666091919,-1.0942469835281372,0.06312917172908783,1.1109058856964111,0.08836148679256439,21.37755832643195,21.863211109075447,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
210,0:10:01,0.1762373447418213,0.0,-1.5408824682235718,-1.1467442512512207,0.04745706915855408,1.157425880432129,0.048234302550554276,21.77154105707724,22.090722034374522,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
220,0:10:30,0.19416241347789764,0.0,-1.3368031978607178,-1.194179654121399,0.04655635356903076,1.206778883934021,0.0698426216840744,20.149441679609886,20.85665361461421,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
230,0:10:58,0.11571787297725677,0.0,-1.5990947484970093,-1.2346769571304321,0.016683634370565414,1.2376960515975952,0.041329145431518555,20.591260281974,20.83266665599966,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
240,0:11:27,0.24761930108070374,0.0,-1.474733591079712,-1.287675380706787,0.020058508962392807,1.291247010231018,0.04382694512605667,20.09975124224178,20.73644135332772,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
250,0:11:55,0.25894200801849365,0.0,-1.5644572973251343,-1.2714617252349854,0.01656823232769966,1.278939962387085,0.08806739747524261,20.808652046684813,21.702534414210707,0.764344367819793,nan,nan,nan,1.0,0.13971451472333937,12.5,100.0,100.0
260,0:12:24,0.1564558446407318,0.0,-1.7627346515655518,-1.3827171325683594,0.04876432195305824,1.3840367794036865,0.041546780616045,21.18962010041709,21.6794833886788,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
270,0:12:52,0.13232719898223877,0.0,-1.8100582361221313,-1.3687639236450195,0.022077340632677078,1.3730499744415283,0.029743725433945656,21.748563170931547,22.627416997969522,0.7592376859601667,nan,nan,nan,1.0,0.12877701472333936,6.25,100.0,100.0
280,0:13:21,0.2873126268386841,0.0,-1.8262486457824707,-1.4253811836242676,0.015711622312664986,1.4323008060455322,0.08832314610481262,20.688160865577203,21.447610589527216,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
290,0:13:49,0.19198140501976013,0.0,-1.68856680393219,-1.4481894969940186,0.026396580040454865,1.4578218460083008,0.058200106024742126,20.174241001832016,21.37755832643195,0.7698670811887037,nan,nan,nan,1.0,0.15065201472333936,18.75,100.0,100.0
300,0:14:18,0.23461386561393738,0.0,-2.0988407135009766,-1.5593616962432861,0.06549122929573059,1.593831181526184,0.07325933873653412,19.519221295943137,20.174241001832016,0.7592376859601667,nan,nan,nan,1.0,0.12877701472333936,6.25,100.0,100.0
310,0:14:47,0.27231600880622864,0.0,-1.8732964992523193,-1.5365321636199951,0.037869058549404144,1.5315759181976318,0.04994787275791168,21.095023109728988,21.863211109075447,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
320,0:15:15,0.1993049532175064,0.0,-2.0974082946777344,-1.518455982208252,0.02564993128180504,1.526538610458374,0.06051728129386902,19.949937343260004,20.8806130178211,0.764344367819793,nan,nan,nan,1.0,0.13971451472333937,12.5,100.0,100.0
330,0:15:44,0.23448984324932098,0.0,-1.8525958061218262,-1.6460670232772827,0.043842945247888565,1.6529061794281006,0.03735325485467911,19.672315572906,20.37154878746336,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
340,0:16:12,0.22511619329452515,0.0,-1.8658037185668945,-1.5553159713745117,0.0360715277493,1.5445642471313477,0.036687739193439484,19.1049731745428,19.570385790780925,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
350,0:16:41,0.20141679048538208,0.0,-2.2210402488708496,-1.7224855422973633,0.01879710517823696,1.7334257364273071,0.046290963888168335,19.05255888325765,19.72308292331602,nan,nan,nan,nan,nan,0.11783951472333937,0.0,0,nan
