epoch, time, d_loss, g_loss, np, qed, logp, sa, valid_score, unique_score
68,28.53747582435608,-1.1634544134140015,1.4707921743392944,0.8673988367661278,0.47058586897415233,0.278675153017231,0.36998612202568004,1.0,1.0
69,28.589158058166504,-0.412553071975708,1.4707921743392944,0.8730816001586049,0.4581193565763352,0.27983897251487116,0.3197900910147187,1.0,1.0
70,54.38275933265686,-1.410865306854248,1.5417015552520752,nan,nan,nan,nan,nan,0.75
71,28.591806888580322,-1.6280219554901123,1.5417015552520752,0.923442628630034,0.45424565465356775,0.2769018118916483,0.28439996082077196,1.0,1.0
72,28.57560634613037,-1.7097300291061401,1.5417015552520752,0.8887664821935648,0.46093857493571744,0.315426418064403,0.2971442631856022,1.0,1.0
73,28.565972566604614,-1.8925652503967285,1.5417015552520752,0.8533411501565293,0.46879815773405104,0.2811338828883896,0.33123748430299677,1.0,1.0
74,28.60533595085144,-2.1670641899108887,1.5417015552520752,0.8632323804612356,0.4714863515479731,0.3009403404686212,0.35289134846003456,1.0,1.0
75,54.139731884002686,-2.134976387023926,1.6265286207199097,nan,nan,nan,nan,nan,0.75
76,28.524101734161377,-2.289949893951416,1.6265286207199097,0.8893602131317703,0.4568900485049028,0.2913270598690397,0.31479646519190946,1.0,1.0
77,28.54788899421692,-2.178400993347168,1.6265286207199097,0.8961099079204649,0.44358915342516525,0.26922877399831957,0.280117011060333,1.0,1.0
78,28.549697399139404,-2.089463710784912,1.6265286207199097,0.9039889005319589,0.4520444767931545,0.2777887737947029,0.32359671447164917,1.0,1.0
79,28.66770887374878,-2.377661943435669,1.6265286207199097,0.9244073975159243,0.4565640270797835,0.28289766894427903,0.28021121370729324,1.0,1.0
80,54.012372970581055,-2.443659543991089,1.7015799283981323,nan,nan,nan,nan,nan,0.75
81,28.55116844177246,-2.5545854568481445,1.7015799283981323,0.8884583787656848,0.4562382249166105,0.28797203033410973,0.33956930123882645,1.0,1.0
82,28.54976987838745,-2.598361015319824,1.7015799283981323,0.8898783306865758,0.46651481527432137,0.2883778725400921,0.2968464061491851,1.0,1.0
83,28.519738912582397,-2.7152576446533203,1.7015799283981323,0.8622330070765303,0.4646734826581005,0.29363312970061206,0.3365616129200732,1.0,1.0
84,28.599265575408936,-2.6858019828796387,1.7015799283981323,0.8661934764505602,0.46693719701768116,0.29453662165321454,0.34218838988253075,1.0,1.0
85,54.05363917350769,-2.7899839878082275,1.7448248863220215,nan,nan,nan,nan,nan,0.75
86,28.4307918548584,-2.898186683654785,1.7448248863220215,0.8774160652656218,0.46840366113769766,0.2944455898612539,0.34832959429849086,1.0,1.0
87,28.60684037208557,-2.8177731037139893,1.7448248863220215,0.8743718722775498,0.45838797415649557,0.28119191925083925,0.3503536922931468,1.0,1.0
88,28.552146911621094,-2.908188819885254,1.7448248863220215,0.9044189380139802,0.4454706522409253,0.267604643074542,0.27090194184415256,1.0,1.0
89,28.604548692703247,-2.9953713417053223,1.7448248863220215,0.8704183026157999,0.45629280266318994,0.2743905445697608,0.3052864036257629,1.0,1.0
90,54.13853430747986,-3.0611634254455566,1.8236507177352905,nan,nan,nan,nan,nan,0.75
91,28.5629940032959,-3.0814740657806396,1.8236507177352905,0.9139756682356595,0.45959347717131893,0.28497516979205917,0.29229132359837623,1.0,1.0
92,28.62529683113098,-3.047563314437866,1.8236507177352905,0.8613198720782878,0.4603044257758929,0.28115934543393106,0.33422472946830745,1.0,1.0
93,28.590861082077026,-3.120978355407715,1.8236507177352905,0.8615448250263491,0.46949391973718546,0.31443266225267524,0.3421769848287533,1.0,1.0
94,28.51575541496277,-3.2603089809417725,1.8236507177352905,0.890451512437314,0.46990098230879673,0.300582597374691,0.3568035863730557,1.0,1.0
95,54.023696422576904,-3.2705793380737305,1.8630719184875488,nan,nan,nan,nan,nan,0.75
96,28.61094093322754,-3.2293286323547363,1.8630719184875488,0.8979409243514282,0.4535084006368618,0.2880727146536403,0.30385056804637517,1.0,1.0
97,28.562204837799072,-3.234527587890625,1.8630719184875488,0.8742960987851018,0.46571534457356056,0.26654685314955756,0.3705903603436573,1.0,1.0
98,28.56293487548828,-3.3328514099121094,1.8630719184875488,0.8747815057658676,0.46643526607355557,0.2903732675516075,0.34482796900583856,1.0,1.0
99,28.575743913650513,-3.269683361053467,1.8630719184875488,0.8729187585069065,0.46548955372137457,0.280788653734595,0.3469033099425312,1.0,1.0
100,54.80188226699829,-3.3802928924560547,1.9318538904190063,nan,nan,nan,nan,nan,0.75
101,28.586875915527344,-3.356442928314209,1.9318538904190063,0.9161576670882536,0.472053860941522,0.3052734811188644,0.34141758567076064,1.0,1.0
102,28.61163353919983,-3.3387491703033447,1.9318538904190063,0.8892449843975534,0.46118465480198334,0.2875524384275056,0.3028981291300245,1.0,1.0
103,28.51626968383789,-3.523845911026001,1.9318538904190063,0.8784475634922215,0.46417295580680673,0.29480343166144257,0.33933588282101573,1.0,1.0
104,28.545756101608276,-3.51173734664917,1.9318538904190063,0.8507128790860963,0.46709508010869927,0.27443839868789827,0.3028501404905195,1.0,1.0
105,54.32533526420593,-3.5632896423339844,1.967719554901123,nan,nan,nan,nan,nan,0.75
106,28.516671419143677,-3.5485916137695312,1.967719554901123,0.9024554010719684,0.4660841600033544,0.2922471391297157,0.3449075311493891,1.0,1.0
107,28.59717845916748,-3.6159560680389404,1.967719554901123,0.8924708424706689,0.46087695624690617,0.30250593237724044,0.333135538103309,1.0,1.0
108,28.48394799232483,-3.6500048637390137,1.967719554901123,0.8914449061947591,0.4509680127408594,0.27083260842300827,0.329358383182468,1.0,1.0
109,29.02835249900818,-3.669706344604492,1.967719554901123,0.8908245848114084,0.4626941734509611,0.278472427631939,0.35497979081096365,1.0,1.0
110,54.138686180114746,-3.672346591949463,2.0017051696777344,nan,nan,nan,nan,nan,0.75
111,28.533491373062134,-3.6166024208068848,2.0017051696777344,0.8804870374893361,0.4565346532400696,0.2949181572645729,0.29152055217652845,1.0,1.0
112,28.554834127426147,-3.556931495666504,2.0017051696777344,0.9009009511156247,0.45562027227422514,0.28714637325411313,0.3348984770793602,1.0,1.0
113,28.533446073532104,-3.706573486328125,2.0017051696777344,0.8880147319964306,0.45530493732093613,0.25950758631018783,0.3191446959285981,1.0,1.0
114,28.538689613342285,-3.7713615894317627,2.0017051696777344,0.8779574305915983,0.4666370420229209,0.30259552656345073,0.34260627034912017,1.0,1.0
115,54.22224426269531,-3.872457981109619,2.0252397060394287,nan,nan,nan,nan,nan,0.75
116,28.45633316040039,-3.711573362350464,2.0252397060394287,0.9014397318695846,0.44285484279688014,0.3016944073659815,0.3046472764678841,1.0,1.0
117,28.62293004989624,-3.7828938961029053,2.0252397060394287,0.8896626233816369,0.4581215229363821,0.2685501112575587,0.3175284425734764,1.0,1.0
118,28.606988430023193,-3.839569568634033,2.0252397060394287,0.8846746458230473,0.46075457967821176,0.293092281595107,0.2961714293571599,1.0,1.0
119,28.592809200286865,-3.9222970008850098,2.0252397060394287,0.8816309140098755,0.46217399700838346,0.2715284347699604,0.3119141489840244,1.0,1.0
120,54.045740365982056,-3.908759593963623,1.9821854829788208,nan,nan,nan,nan,nan,0.75
121,28.533267498016357,-3.733898162841797,1.9821854829788208,0.8765792844990232,0.46427578901076155,0.29867430718418636,0.366954843068425,1.0,1.0
122,28.544849395751953,-3.8480563163757324,1.9821854829788208,0.894023321389398,0.4643453585063527,0.2807697230614981,0.30306860659449353,1.0,1.0
123,28.546573162078857,-3.891211986541748,1.9821854829788208,0.8709080913809351,0.4673421190076924,0.3071664485267049,0.33220306259787685,1.0,1.0
124,28.5699303150177,-3.9787063598632812,1.9821854829788208,0.8873310407174713,0.46686273280859336,0.2964757887406331,0.28854696813473113,1.0,1.0
125,54.02421522140503,-4.037461757659912,1.9430427551269531,nan,nan,nan,nan,nan,0.75
126,28.511003255844116,-3.9562253952026367,1.9430427551269531,0.8991231071175834,0.4601007270713407,0.2824540804357368,0.29212791230669394,1.0,1.0
127,28.584294319152832,-3.8703837394714355,1.9430427551269531,0.8408141187902649,0.46901644174104556,0.2866879289659004,0.3501485445191215,1.0,1.0
128,28.49536395072937,-4.065935134887695,1.9430427551269531,0.8715301940166469,0.46050342750593465,0.3027967704813467,0.3218864190764704,1.0,1.0
129,28.564819812774658,-4.127231597900391,1.9430427551269531,0.923952178857172,0.45964023372199303,0.2943422235776103,0.2898347000344932,1.0,1.0
130,53.97185802459717,-4.142159938812256,1.9087882041931152,nan,nan,nan,nan,nan,0.75
131,28.534284114837646,-3.9719338417053223,1.9087882041931152,0.8705580672928255,0.46638884207273124,0.300082082004488,0.32948903925870215,1.0,1.0
132,29.805684804916382,-4.178401947021484,1.9087882041931152,0.9021884277955681,0.4783492312874074,0.3085022665715646,0.3253932720023834,1.0,1.0
133,28.601086378097534,-4.065399646759033,1.9087882041931152,0.8926597730008888,0.4615438556704648,0.2925945500271132,0.2996108705738188,1.0,1.0
134,28.60051465034485,-4.163034915924072,1.9087882041931152,0.8885947622101389,0.46520529422496726,0.32568027015100864,0.31389741416473244,1.0,1.0
135,54.03463625907898,-4.231442451477051,1.8720890283584595,nan,nan,nan,nan,nan,0.75
136,28.531412601470947,-3.773296356201172,1.8720890283584595,0.9009297539638468,0.4661364677404767,0.29398129707775644,0.3652046445893451,1.0,1.0
137,28.521365880966187,-3.9478964805603027,1.8720890283584595,0.8836734577762069,0.4644551823210262,0.30734118788000436,0.34547385733271857,1.0,1.0
138,28.443740129470825,-3.767198085784912,1.8720890283584595,0.8939435065225526,0.46464621946248513,0.2821334342014029,0.36157813607701406,1.0,1.0
139,28.493658542633057,-4.218451499938965,1.8720890283584595,0.9001852622651592,0.45064809655518434,0.26448723920013695,0.31990096366731996,1.0,1.0
140,53.95349645614624,-4.307030200958252,1.8744256496429443,nan,nan,nan,nan,nan,0.75
141,28.569213151931763,-4.176250457763672,1.8744256496429443,0.8823056511617067,0.45928646983417526,0.30063949864201966,0.3487331147475858,1.0,1.0
142,28.575894355773926,-4.180685520172119,1.8744256496429443,0.9189297676493463,0.4582230048048255,0.3040460569453967,0.3016196637686122,1.0,1.0
143,28.42564821243286,-3.977360963821411,1.8744256496429443,0.887459587371521,0.4589608050398378,0.2854704513017649,0.305032031087172,1.0,1.0
144,28.522430419921875,-4.217924118041992,1.8744256496429443,0.8512303645528279,0.45933808257497666,0.2781766442901184,0.30244735584527044,1.0,1.0
145,54.00054907798767,-4.308428764343262,1.7828936576843262,nan,nan,nan,nan,nan,0.75
146,28.429075479507446,-3.9062612056732178,1.7828936576843262,0.8872524908095607,0.4535982863825926,0.30059867797329,0.2966867367118065,1.0,1.0
147,28.548126697540283,-4.047853469848633,1.7828936576843262,0.8894317304773933,0.4587543522529828,0.28230553552727694,0.31914597798813216,1.0,1.0
148,28.404085874557495,-3.887951374053955,1.7828936576843262,0.8978380450385189,0.47051053226091144,0.29541330835136204,0.30980051012294385,1.0,1.0
149,28.45091986656189,-3.915238857269287,1.7828936576843262,0.8874093373114268,0.4502506912345216,0.29236365437728756,0.33663304023896756,1.0,1.0
150,54.044034004211426,-4.2447919845581055,1.739803433418274,nan,nan,nan,nan,nan,0.75
151,28.43577265739441,-3.6264889240264893,1.739803433418274,0.8611238595790653,0.4638256169015672,0.28487617272771515,0.38256005162501255,1.0,1.0
152,28.811416387557983,-3.9829390048980713,1.739803433418274,0.8852365845469828,0.45230456827361376,0.2709644701362501,0.34204754178317076,1.0,1.0
153,28.42037606239319,-4.016757965087891,1.739803433418274,0.8679657653511301,0.45246558683546634,0.29148395949758427,0.3213277681135927,1.0,1.0
154,28.558762550354004,-4.053945064544678,1.739803433418274,0.8679767577287085,0.46265404047810654,0.2799806186655453,0.3545130316597515,1.0,1.0
155,53.969563245773315,-4.101360321044922,1.6315113306045532,nan,nan,nan,nan,nan,0.75
156,28.457478523254395,-3.907654047012329,1.6315113306045532,0.9087302048488202,0.463496914047028,0.30897398372836377,0.3648683597024587,1.0,1.0
157,28.542518138885498,-3.657879114151001,1.6315113306045532,0.8750366944442202,0.4724253808882708,0.2836736212196586,0.34121061176322953,1.0,1.0
158,28.469431400299072,-3.9230785369873047,1.6315113306045532,0.8819410042962543,0.4669301638163537,0.29976386314194253,0.3357551331131384,1.0,1.0
159,28.55798101425171,-4.031754493713379,1.6315113306045532,0.8730750014881747,0.4648957721579695,0.29076990956661797,0.35353561645284853,1.0,1.0
160,53.939173221588135,-3.9762821197509766,1.4794952869415283,nan,nan,nan,nan,nan,0.75
161,28.439409017562866,-3.6005454063415527,1.4794952869415283,0.8768581218064553,0.45644678989454124,0.28580536989337646,0.329553486603839,1.0,1.0
162,28.589102506637573,-3.628859519958496,1.4794952869415283,0.8612582592115754,0.46410315284848935,0.28816516195748326,0.35112932579490136,1.0,1.0
163,28.48520827293396,-3.961766481399536,1.4794952869415283,0.8927361841271342,0.4577878928294067,0.3006687640445091,0.3342475415663338,1.0,1.0
164,28.530797481536865,-3.9158449172973633,1.4794952869415283,0.8811352435542498,0.46234260797353743,0.2769485628493508,0.3488182692145796,1.0,1.0
165,53.93262481689453,-4.168780326843262,1.3777515888214111,nan,nan,nan,nan,nan,0.75
166,28.398358821868896,-3.6115307807922363,1.3777515888214111,0.8968553658626436,0.4608194732169401,0.28861316079984756,0.3581694279757122,1.0,1.0
167,28.85595941543579,-3.254852294921875,1.3777515888214111,0.860531211753991,0.4662009134038777,0.301189965030252,0.3675196617241363,1.0,1.0
168,35.799795150756836,-2.9517059326171875,1.3777515888214111,0.8789947202905118,0.4508712653515412,0.27887556380280576,0.329004823813249,1.0,1.0
169,31.559837579727173,-3.8570375442504883,1.3777515888214111,0.865441097738082,0.4555955271304466,0.2781028346005955,0.34546786921736905,1.0,1.0
170,61.38794922828674,-3.893401622772217,1.2050825357437134,0.7264604200882778,0.4384025264797155,0.4853651886410668,nan,nan,0.7519531
171,32.24904131889343,-3.54740571975708,1.2050825357437134,0.8882280284602527,0.4591927884822721,0.27274959448949426,0.32396589514068763,1.0,1.0
172,32.28114581108093,-3.7760603427886963,1.2050825357437134,0.897017709575499,0.4509364576790097,0.28265892123484193,0.3097161125023599,1.0,1.0
173,31.587032794952393,-3.9711105823516846,1.2050825357437134,0.8801947443860345,0.46445672099416824,0.28771878898337633,0.34412994344367637,1.0,1.0
174,32.826231956481934,-3.946577787399292,1.2050825357437134,0.8894122236438,0.45223247786165544,0.28602747107266946,0.31029801412989133,1.0,1.0
175,56.63439416885376,-4.001846790313721,1.0334992408752441,0.7327746933973083,0.5210950090246865,0.5167650138214854,nan,nan,0.75390625
176,31.037386655807495,-3.3877053260803223,1.0334992408752441,0.8830079545356468,0.45946572315726697,0.2986992894067856,0.34414272475358415,1.0,1.0
177,29.954516887664795,-3.649533271789551,1.0334992408752441,0.8573316874233543,0.45501632393318325,0.2789223256302957,0.3677296495812092,1.0,1.0
178,29.787086248397827,-3.6390745639801025,1.0334992408752441,0.899282356186037,0.46743508008666834,0.296671585034402,0.3238591175615145,1.0,1.0
179,29.921481370925903,-3.807497501373291,1.0334992408752441,0.8955905753815387,0.4604258903884742,0.2817140927091814,0.3444182783162792,1.0,1.0
180,57.82380175590515,-3.937385082244873,0.846979022026062,0.7394259444536999,0.4949889844518093,0.49205619168200876,nan,nan,0.75390625
181,32.69858503341675,-3.397606372833252,0.846979022026062,0.8507762914419132,0.4578040626394859,0.2709328834167724,0.35765813769728366,1.0,1.0
182,29.82171893119812,-3.485180377960205,0.846979022026062,0.8577576988157911,0.47249302231621654,0.2868594658692594,0.3557666782744482,1.0,1.0
183,28.531962871551514,-3.618373394012451,0.846979022026062,0.8665679805154891,0.461367762323025,0.2762498245324352,0.37259843716878316,1.0,1.0
184,28.482086420059204,-3.9271464347839355,0.846979022026062,0.8979031812890139,0.4523163744455092,0.2876187140190399,0.26684318568699794,1.0,1.0
185,54.04486703872681,-3.905949592590332,0.7330355048179626,0.7015362026711112,0.5290619801434748,0.6022623885745497,nan,nan,0.7519531
186,28.451608657836914,-3.5962471961975098,0.7330355048179626,0.8835130312162238,0.46270682220036474,0.27511819037462915,0.35269679809172966,1.0,1.0
187,28.542067527770996,-3.750248908996582,0.7330355048179626,0.8868729983789724,0.45558992095921824,0.2994668183706605,0.30228414480348836,1.0,1.0
188,28.850133657455444,-3.6964330673217773,0.7330355048179626,0.8891847153150216,0.4577085691230999,0.2882043297055149,0.3179984304675683,1.0,1.0
189,29.57830262184143,-3.889528274536133,0.7330355048179626,0.8826977803830824,0.4471191357868727,0.2825650378855414,0.3036049307427284,1.0,1.0
190,55.8208441734314,-3.9599449634552,0.6515143513679504,0.7058890037583382,0.4176754994598397,0.41255944922473836,0.06508043003343923,nan,0.7675781
191,28.92862868309021,-3.6743273735046387,0.6515143513679504,0.8850024596073851,0.4612843004100793,0.27349745766896016,0.306057006947051,1.0,1.0
192,29.722902059555054,-3.7521939277648926,0.6515143513679504,0.8888265592156674,0.4618041131464234,0.29315786590217763,0.3546570698460739,1.0,1.0
193,30.258994340896606,-4.036409378051758,0.6515143513679504,0.904544599381425,0.454195686069,0.2855556299790741,0.31436858684904,1.0,1.0
194,29.959787368774414,-3.901865243911743,0.6515143513679504,0.893979703710148,0.4605136594588645,0.2788470846090966,0.3287796873220862,1.0,1.0
195,57.53593420982361,-3.8412790298461914,0.49285805225372314,0.7038365933157986,0.3863767580705123,0.3419403601401742,nan,nan,0.75390625
196,31.449811935424805,-3.476167678833008,0.49285805225372314,0.8915754306552117,0.4577517427177542,0.2898745617536883,0.34274525627840724,1.0,1.0
197,31.099566221237183,-3.529421091079712,0.49285805225372314,0.8956199514112051,0.45239249900962436,0.27893229563745275,0.31232387795675526,1.0,1.0
198,30.909394025802612,-3.701322078704834,0.49285805225372314,0.8999664394696463,0.4555775779057689,0.2810853332827507,0.33892092189088124,1.0,1.0
199,28.606812000274658,-3.824038505554199,0.49285805225372314,0.8705781635915562,0.46024783195076013,0.2969438528614484,0.3120816705685379,1.0,1.0
200,57.46070647239685,-3.398116111755371,0.3568972051143646,0.7532850629045963,0.4219527108875612,0.36180080093973527,nan,nan,0.7675781
201,30.791820287704468,-3.7165110111236572,0.3568972051143646,0.8876469559163597,0.4692415451432064,0.29226746077028964,0.31827066124497866,1.0,1.0
202,30.841622352600098,-3.732367753982544,0.3568972051143646,0.9253723736408391,0.45447923434148796,0.2906624875901478,0.3082344174037234,1.0,1.0
203,29.705267667770386,-3.8639016151428223,0.3568972051143646,0.896813418914109,0.4600903589226035,0.3032161153852089,0.3336566989047144,1.0,1.0
204,30.15654945373535,-3.463198184967041,0.3568972051143646,0.8794269720580334,0.46502949328712273,0.29175119136603334,0.30828481685543097,1.0,1.0
205,55.542139530181885,-3.4742536544799805,0.24006767570972443,0.719485269880834,0.40777962425435976,0.40971603123645395,0.014573570209435107,nan,0.7753906
